,PropertyName,Address,Price,No_Bedrooms,No_Bathrooms,Floorsize,Property_Type,Tenure,PSF,link,Latitude,Longitude,District,State
173,TRX Residence,"Jalan Tun Razak, KLCC, KL City, Kuala Lumpur",1787000,2,2,850,New Project,Unknown,2102.35,https://www.propertyguru.com.my/propertylisting/trxresidenceforsalebyjesschyi36687909,47.3776542,8.538495,KL City, Kuala Lumpur
174,TRX Residence,"Jalan Tun Razak, KLCC, KL City, Kuala Lumpur",982000,1,1,474,New Project,Unknown,2071.73,https://www.propertyguru.com.my/propertylisting/trxresidenceforsalebyjesschyi36687903,47.3776542,8.538495,KL City, Kuala Lumpur
175,TRX Residence,"Jalan Tun Razak, KLCC, KL City, Kuala Lumpur",2493000,3,3,1259,New Project,Unknown,1980.14,https://www.propertyguru.com.my/propertylisting/trxresidenceforsalebyjesschyi36687882,47.3776542,8.538495,KL City, Kuala Lumpur
176,Near Pavilion Bukit Jalil LRT 【Desa Park City 2. 0】Freehold Residential 3R2B Luxury Condo,"Old Klang Road (Jalan Klang Lama), Kuala Lumpur",550000,3,2,1017,Condominium,Freehold,540.81,https://www.propertyguru.com.my/propertylisting/nearpavilionbukitjalillrtdesaparkcity20freeholdresidential3r2bluxurycondoforsalebyshinechan36057371,3.0982804,101.6762084,Old Klang Road (Jalan Klang Lama), Kuala Lumpur
177,"Kena Cepat Baru Dapat【192K URGENT Sell】20 mins to Pavilion  Easy Rent to Student, Worker, AirBnB","Bukit Bintang, KL City, Kuala Lumpur",192000,2,1,508,Condominium,Freehold,377.95,https://www.propertyguru.com.my/propertylisting/kenacepatbarudapat192kurgentsell20minstopavilioneasyrenttostudentworkerairbnbforsalebyshinechan36041455,47.3776542,8.538495,KL City, Kuala Lumpur
178,"198K Double Room @ KL Investment Hotspot  3 Station to KL Sentral , Freehold Fully Furnish Condo","Jalan Stesen Sentral, KL Sentral, Kuala Lumpur",198000,2,1,505,Condominium,Freehold,392.08,https://www.propertyguru.com.my/propertylisting/198kdoubleroomklinvestmenthotspot3stationtoklsentralfreeholdfullyfurnishcondoforsalebyshinechan36041723,3.13430685,101.6863691,KL Sentral, Kuala Lumpur
179,Monthly RM850【197K 197K KLCC Freehold Studio @ Urgently Sell】Walk to LRT & Uni  Jalan Ampang,"KLCC, KL City, Kuala Lumpur",197000,2,1,508,Condominium,Freehold,387.8,https://www.propertyguru.com.my/propertylisting/monthlyrm850197k197kklccfreeholdstudiourgentlysellwalktolrtunijalanampangforsalebyshinechan36035904,47.3776542,8.538495,KL City, Kuala Lumpur
180,The Forum,"Jalan Tun Razak, Imbi, Wilayah Persekutuan, KL City, Kuala Lumpur",620000,2,2,1238,Condominium,Freehold,500.81,https://www.propertyguru.com.my/propertylisting/theforumforsalebylouiskhoo35703859,47.3776542,8.538495,KL City, Kuala Lumpur
181,28 Dutamas,"Jalan Dutamas Raya Off Dutamas, Kuala Lumpur, Solaris Dutamas, Mont Kiara, Kuala Lumpur",300000,3,2,1000,Condominium,Freehold,300,https://www.propertyguru.com.my/propertylisting/28dutamasforsalebyagneslee36230752,3.1699988,101.6521467,Mont Kiara, Kuala Lumpur
182,KLCC Duplex KLCC Duplex KLCC Duplex KLCC Duplex KLCC Duplex KLCC Duplex KLCC Duplex,"KLCC, KL City, Kuala Lumpur",500000,3,2,1000,Condominium,Freehold,500,https://www.propertyguru.com.my/propertylisting/klccduplexklccduplexklccduplexklccduplexklccduplexklccduplexklccduplexforsalebyking36239149,47.3776542,8.538495,KL City, Kuala Lumpur
183,Altris Residence,"Jln Wangsa Kuarza, Seksyen 10 Wangsa Maju, Wangsa Maju, Kuala Lumpur",680000,5,3,1230,Condominium,Freehold,552.85,https://www.propertyguru.com.my/propertylisting/altrisresidenceforsalebydicksonyong36686856,3.20568905,101.7319923,Wangsa Maju, Kuala Lumpur
184,Central SOHO @ Central Residence,"Sungai Besi, Kuala Lumpur",470000,2,2,731,Condominium,Leasehold,642.95,https://www.propertyguru.com.my/propertylisting/centralsohocentralresidenceforsalebyjessechan35845698,3.0637899,101.7080021,Sungai Besi, Kuala Lumpur
185,Altris Residence,"Jln Wangsa Kuarza, Seksyen 10 Wangsa Maju, Wangsa Maju, Kuala Lumpur",365000,2,2,650,Condominium,Freehold,561.54,https://www.propertyguru.com.my/propertylisting/altrisresidenceforsalebygordontong36686569,3.20568905,101.7319923,Wangsa Maju, Kuala Lumpur
186,Pavilion Damansara Heights,"Jalan Damanlela, Damansara Heights, Kuala Lumpur",1565730,2,2,988,New Project,Unknown,1584.75,https://www.propertyguru.com.my/propertylisting/paviliondamansaraheightsforsalebynicolehow33602379,3.1523954,101.6584455,Damansara Heights, Kuala Lumpur
187,The Legacy OUG,"Taman OUG, Kuchai Lama, Kuala Lumpur",840000,4,4,1390,New Project,Unknown,604.32,https://www.propertyguru.com.my/propertylisting/thelegacyougforsalebyjanicesim35810855,3.0894376,101.6846759,Kuchai Lama, Kuala Lumpur
188,The Legacy OUG,"Taman OUG, Kuchai Lama, Kuala Lumpur",985000,5,4,1750,New Project,Unknown,562.86,https://www.propertyguru.com.my/propertylisting/thelegacyougforsalebyjanicesim35849695,3.0894376,101.6846759,Kuchai Lama, Kuala Lumpur
189,Melawati Melawati Melawati Melawati Melawati Melawati Melawati Melawati Melawati Melawati Melawati,"Taman Melawati, Kuala Lumpur",480000,3,2,1176,Condominium,Leasehold,408.16,https://www.propertyguru.com.my/propertylisting/melawatimelawatimelawatimelawatimelawatimelawatimelawatimelawatimelawatimelawatimelawatiforsalebyskylim35691281,3.2190156,101.7394509,Taman Melawati, Kuala Lumpur
190,sungai besi sungai besi sungai besi,"sungai besi, Sungai Besi, Kuala Lumpur",350000,3,2,1100,Condominium,Leasehold,318.18,https://www.propertyguru.com.my/propertylisting/sungaibesisungaibesisungaibesiforsalebyskylim34084158,3.0637899,101.7080021,Sungai Besi, Kuala Lumpur
191,d'Brightton,"Jalan Titiwangsa Tiara 3, Titiwangsa, Kuala Lumpur",530000,3,2,1044,New Project,Unknown,507.66,https://www.propertyguru.com.my/propertylisting/dbrighttonforsalebyjessica36180232,3.17401135,101.6956176,Titiwangsa, Kuala Lumpur
192,Paraiso Residence @ The Earth,"Jalan Jalil 2, Bukit Jalil, Kuala Lumpur",588000,3,2,1226,Condominium,Leasehold,479.61,https://www.propertyguru.com.my/propertylisting/paraisoresidencetheearthforsalebybunnykee36503489,3.0533462,101.6802937,Bukit Jalil, Kuala Lumpur
193,[FIRST HOME PROMO] FREEHOLD 3R No Downpayment / MRT & LRT,"Kerinchi, Bangsar South, Kuala Lumpur",453800,3,2,1208,Condominium,Freehold,375.66,https://www.propertyguru.com.my/propertylisting/firsthomepromofreehold3rnodownpaymentmrtlrtforsalebyleonma36225953,3.1129733,101.6667294,Bangsar South, Kuala Lumpur
194,Pangsapuri Melur (Sentul),"72A Jalan 2/48A, Sentul Perdana, Bandar Baru Sentul, Sentul, Kuala Lumpur",400000,3,2,1016,Apartment,Leasehold,393.7,https://www.propertyguru.com.my/propertylisting/pangsapurimelursentulforsalebynorazilahdaud36420476,3.1786181,101.6954775,Sentul, Kuala Lumpur
195,The Reach @ Titiwangsa,"Jalan Tembaga Off Jalan Pahang, Titiwangsa, Kuala Lumpur",1350000,4,4,2685,Condominium,Freehold,502.79,https://www.propertyguru.com.my/propertylisting/thereachtitiwangsaforsalebyjinooi36113247,3.17401135,101.6956176,Titiwangsa, Kuala Lumpur
196,Aira Residence,"Jalan Batai, Damansara Heights, Kuala Lumpur",8340000,4,4,4489,Condominium,Freehold,1857.87,https://www.propertyguru.com.my/propertylisting/airaresidenceforsalebyjinooi36367581,3.1523954,101.6584455,Damansara Heights, Kuala Lumpur
197,Kiaramas Ayuria," Jalan Desa Kiara, Mont Kiara, Mont Kiara, Kuala Lumpur",1120000,3,3,1603,Condominium,Freehold,698.69,https://www.propertyguru.com.my/propertylisting/kiaramasayuriaforsalebyjinooi36367423,3.1699988,101.6521467,Mont Kiara, Kuala Lumpur
198,Twins @ Damansara Heights,"2   Jalan Damanlela, Pusat Bandar Damansara, Damansara Heights, Kuala Lumpur",1500000,3,3,1570,Condominium,Freehold,955.41,https://www.propertyguru.com.my/propertylisting/twinsdamansaraheightsforsalebyjinooi33859585,3.1523954,101.6584455,Damansara Heights, Kuala Lumpur
199,Residensi Sefina Mont Kiara,"Jalan Kiara 3 Kampung Segambut Dalam, Solaris Dutamas, Mont Kiara, Kuala Lumpur",1080000,3,2,1333,Condominium,Freehold,810.2,https://www.propertyguru.com.my/propertylisting/residensisefinamontkiaraforsalebyjinooi32449556,3.1699988,101.6521467,Mont Kiara, Kuala Lumpur
200,10 Mont Kiara (MK10),"Jalan Kiara 1 Mont Kiara, KL, Mont Kiara, Kuala Lumpur",3600000,4,4,3704,Condominium,Freehold,971.92,https://www.propertyguru.com.my/propertylisting/10montkiaramk10forsalebyjinooi32841377,3.1699988,101.6521467,Mont Kiara, Kuala Lumpur
201,Kiara Designer Suites," Jalan Kiara 3, Mont Kiara, Kuala Lumpur",820000,3,2,1428,Condominium,Freehold,574.23,https://www.propertyguru.com.my/propertylisting/kiaradesignersuitesforsalebyjinooi34280495,3.1699988,101.6521467,Mont Kiara, Kuala Lumpur
202,11 Mont Kiara,"Jalan Kiara 1, Jalan Kiara, Mont Kiara, Kuala Lumpur",3200000,5,5,3729,Condominium,Freehold,858.14,https://www.propertyguru.com.my/propertylisting/11montkiaraforsalebyjinooi35155962,3.1699988,101.6521467,Mont Kiara, Kuala Lumpur
203,Kiara Designer Suites," Jalan Kiara 3, Mont Kiara, Kuala Lumpur",670000,3,2,1258,Condominium,Freehold,532.59,https://www.propertyguru.com.my/propertylisting/kiaradesignersuitesforsalebyjinooi35463653,3.1699988,101.6521467,Mont Kiara, Kuala Lumpur
204,Gemilang Indah," Jalan 2/110A, Old Klang Road (Jalan Klang Lama), Kuala Lumpur",390000,3,2,833,Condominium,Freehold,468.19,https://www.propertyguru.com.my/propertylisting/gemilangindahforsalebysadass33408454,3.0982804,101.6762084,Old Klang Road (Jalan Klang Lama), Kuala Lumpur
205,Kondominium Gurney Heights," Jalan Bukit Keramat, Keramat, Kuala Lumpur",345000,4,2,1131,Condominium,Freehold,305.04,https://www.propertyguru.com.my/propertylisting/kondominiumgurneyheightsforsalebykhairulnizam36167397,3.1769852,101.7493586,Keramat, Kuala Lumpur
206,Seasons Garden Residences @ Wangsa Maju,"Jalan 26/26, Taman Setapak Jaya, Seksyen 10 Wangsa Maju, Wangsa Maju, Kuala Lumpur",420000,3,2,770,Condominium,Leasehold,545.45,https://www.propertyguru.com.my/propertylisting/seasonsgardenresidenceswangsamajuforsalebykhairulnizam36080719,3.20568905,101.7319923,Wangsa Maju, Kuala Lumpur
207,Platinum Splendor Residensi Semarak,"Jalan Semarak, Kampung Padang Tembak, Bukit Keramat, Keramat, Kuala Lumpur",460000,3,2,926,Condominium,Leasehold,496.76,https://www.propertyguru.com.my/propertylisting/platinumsplendorresidensisemarakforsalebykhairulnizam36674561,3.1769852,101.7493586,Keramat, Kuala Lumpur
208,Platinum Casa Danau Residences,"Lot 2, Galeri PV, No.2, Jalan 3/23a, Setapak, Kuala Lumpur",470000,3,2,1184,Apartment,Leasehold,396.96,https://www.propertyguru.com.my/propertylisting/platinumcasadanauresidencesforsalebykennyyl34616719,3.1975774,101.7139655,Setapak, Kuala Lumpur
209,DUPLEX CONDO 3R2BR WITH CASHBACK LINK WITH MRT,"KLCC, KL City, Kuala Lumpur",400000,3,2,1000,Condominium,Unknown,400,https://www.propertyguru.com.my/propertylisting/duplexcondo3r2brwithcashbacklinkwithmrtforsalebyking31430095,47.3776542,8.538495,KL City, Kuala Lumpur
210,[HOC Project] 100% Loan Freehold Family Home Design Condo at Bukit Jalil,"Bukit Jalil, Kuala Lumpur",300000,3,2,1050,Condominium,Freehold,285.71,https://www.propertyguru.com.my/propertylisting/hocproject100loanfreeholdfamilyhomedesigncondoatbukitjalilforsalebyking31937233,3.0533462,101.6802937,Bukit Jalil, Kuala Lumpur
211,Pavilion Damansara Heights,"Jalan Damanlela, Damansara Heights, Kuala Lumpur",1269270,1,1,775,New Project,Unknown,1637.77,https://www.propertyguru.com.my/propertylisting/paviliondamansaraheightsforsalebynicolehow33371936,3.1523954,101.6584455,Damansara Heights, Kuala Lumpur
212,Good Layout with Big Balcony ! ! Facing KLCC View [ Installment RM1700] 0% downpayment,"Jalan Kiara, Mont Kiara, Kuala Lumpur",380200,3,2,1328,Condominium,Freehold,286.3,https://www.propertyguru.com.my/propertylisting/goodlayoutwithbigbalconyfacingklccviewinstallmentrm17000downpaymentforsalebymandylim36311190,3.1699988,101.6521467,Mont Kiara, Kuala Lumpur
213,"Midvalley Condo 3R [Cashback 90k] Monthly RM1, 800 | Freehold","KL/ FREEHOLD/ LRT/MRT/0% DP, Mont Kiara, Kuala Lumpur",429999,3,2,1200,Condominium,Freehold,358.33,https://www.propertyguru.com.my/propertylisting/midvalleycondo3rcashback90kmonthlyrm1800freeholdforsalebyjessysoo36175200,3.1699988,101.6521467,Mont Kiara, Kuala Lumpur
214,Waltz Residences,"1 Taman Overseas Union, Jalan Awan Besar, Taman OUG, Kuchai Lama, Kuala Lumpur",885000,4,4,1250,Condominium,Freehold,708,https://www.propertyguru.com.my/propertylisting/waltzresidencesforsalebyvincentwong35249819,3.0894376,101.6846759,Kuchai Lama, Kuala Lumpur
215,3R ONLY RM1500/m [NEW Launch Condo @Bangsar South] FREE Furnish! HIGH Capital Gain!,"Kerinchi, Bangsar South, Kuala Lumpur",419999,3,2,1200,Condominium,Freehold,350,https://www.propertyguru.com.my/propertylisting/3ronlyrm1500mnewlaunchcondobangsarsouthfreefurnishhighcapitalgainforsalebyjessysoo34833592,3.1129733,101.6667294,Bangsar South, Kuala Lumpur
216,Taman Daya,"Jalan Ehsan Utama, Kepong, Kuala Lumpur",100000,2,1,552,Flat,Leasehold,181.16,https://www.propertyguru.com.my/propertylisting/tamandayaforsalebyadamsenspereira35228234,3.2140294,101.634842,Kepong, Kuala Lumpur
217,D'Alamanda,"Pudu Impian IV, No.2 Jalan Pudu Ulu, Cheras, Kuala Lumpur",300000,2,1,695,Condominium,Leasehold,431.65,https://www.propertyguru.com.my/propertylisting/dalamandaforsalebyadamsenspereira35297042,3.0991919,101.7374229,Cheras, Kuala Lumpur
218,The Robertson,"07 & G08, No, G, 2 Jalan Robertson, Bukit Bintang, KL City, Kuala Lumpur",688000,1,1,624,Condominium,Freehold,1102.56,https://www.propertyguru.com.my/propertylisting/therobertsonforsalebymeganwong35114470,47.3776542,8.538495,KL City, Kuala Lumpur
219,The Robertson,"07 & G08, No, G, 2 Jalan Robertson, Bukit Bintang, KL City, Kuala Lumpur",635000,1,1,624,Condominium,Freehold,1017.63,https://www.propertyguru.com.my/propertylisting/therobertsonforsalebymeganwong36448168,47.3776542,8.538495,KL City, Kuala Lumpur
220,Cheras Freehold Furnished Condo [Monthly 1400] [Cashback 50K],"Bandar Tun Razak, Cheras, Kuala Lumpur",385000,3,2,1005,Condominium,Freehold,383.08,https://www.propertyguru.com.my/propertylisting/cherasfreeholdfurnishedcondomonthly1400cashback50kforsalebyshellychoong36023862,3.0991919,101.7374229,Cheras, Kuala Lumpur
221,KL Duplex Condominium [Free Furniture & Cash Back] Beside MRT,"Ampang, KL City, Kuala Lumpur",325000,3,2,944,Condominium,Freehold,344.28,https://www.propertyguru.com.my/propertylisting/klduplexcondominiumfreefurniturecashbackbesidemrtforsalebyshellychoong36650205,47.3776542,8.538495,KL City, Kuala Lumpur
222,Bandar Sri Permaisuri Freehold [Free Furniture][Monthly 1400],"Bandar Sri Permaisuri, Cheras, Kuala Lumpur",315000,3,2,986,Condominium,Freehold,319.47,https://www.propertyguru.com.my/propertylisting/bandarsripermaisurifreeholdfreefurnituremonthly1400forsalebyrichng36649934,3.0991919,101.7374229,Cheras, Kuala Lumpur
223,KL Sentral [Free Furniture & Cash Back] Beside LRT/MRT,"Jalan Stesen Sentral, KL Sentral, Kuala Lumpur",325000,3,2,1000,Condominium,Freehold,325,https://www.propertyguru.com.my/propertylisting/klsentralfreefurniturecashbackbesidelrtmrtforsalebyrichng35627245,3.13430685,101.6863691,KL Sentral, Kuala Lumpur
224,Mont Kiara [Free Furniture & Cash Back] Beside LRT/MRT,"Jalan Kiara, Mont Kiara, Kuala Lumpur",360000,3,2,900,Condominium,Freehold,400,https://www.propertyguru.com.my/propertylisting/montkiarafreefurniturecashbackbesidelrtmrtforsalebyrichng35627305,3.1699988,101.6521467,Mont Kiara, Kuala Lumpur
225,Bukit Jalil,"Jalan Klang Lama (Old Klang Road), Bukit Jalil, Kuala Lumpur",1000000,3,3,1318,Condominium,Freehold,758.73,https://www.propertyguru.com.my/propertylisting/bukitjalilforsalebyteddytham32091808,3.0533462,101.6802937,Bukit Jalil, Kuala Lumpur
226,Platinum Casa Danau Residences,"Lot 2, Galeri PV, No.2, Jalan 3/23a, Setapak, Kuala Lumpur",480000,3,2,1184,Apartment,Leasehold,405.41,https://www.propertyguru.com.my/propertylisting/platinumcasadanauresidencesforsalebyjasperong35786633,3.1975774,101.7139655,Setapak, Kuala Lumpur
227,Platinum Casa Danau Residences,"Lot 2, Galeri PV, No.2, Jalan 3/23a, Setapak, Kuala Lumpur",480000,3,2,1184,Apartment,Leasehold,405.41,https://www.propertyguru.com.my/propertylisting/platinumcasadanauresidencesforsalebyjasperong35786476,3.1975774,101.7139655,Setapak, Kuala Lumpur
228,Platinum Casa Danau Residences,"Lot 2, Galeri PV, No.2, Jalan 3/23a, Setapak, Kuala Lumpur",480000,3,2,1184,Apartment,Leasehold,405.41,https://www.propertyguru.com.my/propertylisting/platinumcasadanauresidencesforsalebyjasperong35786745,3.1975774,101.7139655,Setapak, Kuala Lumpur
229,"Bennington Residences @ SkyArena, Setapak","Lot. 17899, Jalan Ayer Jerneh, Taman Ayer Panas, Setapak, Kuala Lumpur",650000,4,2,1236,Condominium,Leasehold,525.89,https://www.propertyguru.com.my/propertylisting/benningtonresidencesskyarenasetapakforsalebywaiyan35472635,3.1975774,101.7139655,Setapak, Kuala Lumpur
230,The Legacy OUG,"Taman OUG, Kuchai Lama, Kuala Lumpur",985000,5,4,1750,New Project,Unknown,562.86,https://www.propertyguru.com.my/propertylisting/thelegacyougforsalebyjibrilchong36611194,3.0894376,101.6846759,Kuchai Lama, Kuala Lumpur
231,The Legacy OUG,"Taman OUG, Kuchai Lama, Kuala Lumpur",840000,4,4,1390,New Project,Unknown,604.32,https://www.propertyguru.com.my/propertylisting/thelegacyougforsalebyjibrilchong36606208,3.0894376,101.6846759,Kuchai Lama, Kuala Lumpur
232,The Legacy OUG,"Taman OUG, Kuchai Lama, Kuala Lumpur",665000,3,2,1050,New Project,Unknown,633.33,https://www.propertyguru.com.my/propertylisting/thelegacyougforsalebyjibrilchong36614429,3.0894376,101.6846759,Kuchai Lama, Kuala Lumpur
233,Inspirasi,"Jalan Kiara 3, Mont Kiara, Kuala Lumpur",620000,3,2,940,Condominium,Leasehold,659.57,https://www.propertyguru.com.my/propertylisting/inspirasiforsalebykerwintan35924697,3.1699988,101.6521467,Mont Kiara, Kuala Lumpur
234,Waltz Residences,"1 Taman Overseas Union, Jalan Awan Besar, Taman OUG, Kuchai Lama, Kuala Lumpur",830000,4,3,1088,Condominium,Freehold,762.87,https://www.propertyguru.com.my/propertylisting/waltzresidencesforsalebyvincentwong35197023,3.0894376,101.6846759,Kuchai Lama, Kuala Lumpur
235,Waltz Residences,"1 Taman Overseas Union, Jalan Awan Besar, Taman OUG, Kuchai Lama, Kuala Lumpur",1065000,4,4,1691,Condominium,Freehold,629.8,https://www.propertyguru.com.my/propertylisting/waltzresidencesforsalebyvincentwong35196983,3.0894376,101.6846759,Kuchai Lama, Kuala Lumpur
236,[Ready To Move In] 5 Stars Facilities Duplex Condo,"Cheras, Kuala Lumpur",403888,3,2,1050,Apartment,Freehold,384.66,https://www.propertyguru.com.my/propertylisting/readytomovein5starsfacilitiesduplexcondoforsalebyliamtan36676826,3.0991919,101.7374229,Cheras, Kuala Lumpur
